1ap	1837	r	sda	m	gav	ski	mix	26	77	1.00E+31	1.00E+31	0.000241	39976
1ap	1837	r	sda	m	gav	ski	ker	26	77	0.00038	0.000214	0.000751	39977
1ap	1837	r	sda	m	gav	nas	mix	26	77	0.000596	0.00033	0.00122	39978
1ap	1837	r	sda	m	gav	nas	ene	26	77	0.000723	0.00039	0.00155	39979
1ap	1837	r	sda	m	gav	nas	pam	26	77	0.00736	0.00181	1.00E+31	39980
1ap	1837	r	sda	m	gav	liv	hpc	26	77	0.00736	0.00181	1.00E+31	39981
1ap	1837	r	sda	m	gav	liv	hpa	26	77	1.00E+31	0.00277	1.00E+31	39982
1dh	1676	m	swa	f	wat	lun	mix	100	100	34.9	20.6	70.2	37901
1dh	1676	m	swa	f	wat	lun	ade	100	100	37.8	22.6	74.3	37902
1dh	1676	m	swa	f	wat	lun	adc	100	100	112	58.3	312	37903
1dh	1676	m	swa	f	wat	for	sqp	100	100	332	105	1.00E+31	37904
1dh	1676	m	swa	f	wat	liv	ang	100	100	1.00E+31	336	1.00E+31	37905
1dh	1676	m	swa	f	wat	liv	agm	100	100	1.00E+31	421	1.00E+31	37906
1dh	1676	m	swa	m	wat	lun	mix	93	93	25.7	15	53.2	37907
1dh	1676	m	swa	m	wat	lun	ade	93	93	29.8	17.9	58.3	37908
1dh	1676	m	swa	m	wat	lun	adc	93	93	38.9	22.8	80.1	37909
1dh	1676	m	swa	m	wat	for	sqp	93	93	48.1	27	97.4	37910
1dh	1676	m	swa	m	wat	liv	ang	93	93	723	120	1.00E+31	37911
1dh	1676	m	swa	m	wat	liv	agm	93	93	1.00E+31	254	1.00E+31	37912
1mn	2115	m	b6c	f	eat	liv	hpa	81	81	979	399	1.00E+31	43814
1mn	2115	m	b6c	f	eat	liv	hpc	81	81	6040	983	1.00E+31	43815
1mn	2115	m	b6c	f	eat	lun	a/a	81	81	1.00E+31	581	1.00E+31	43816
1mn	2115	m	b6c	f	eat	lun	a/c	81	81	1.00E+31	1120	1.00E+31	43817
1mn	2115	m	b6c	f	eat	lun	mix	81	81	1.00E+31	543	1.00E+31	43818
1mn	2115	m	b6c	f	eat	tba	tum	81	81	1.00E+31	333	1.00E+31	43819
1mn	2115	m	b6c	m	eat	lun	mix	81	81	201	116	610	43820
1mn	2115	m	b6c	m	eat	lun	a/a	81	81	244	133	1380	43821
1mn	2115	m	b6c	m	eat	lun	a/c	81	81	1830	555	1.00E+31	43822
1mn	2115	m	b6c	m	eat	liv	hpc	81	81	1.00E+31	244	1.00E+31	43823
1mn	2115	m	b6c	m	eat	liv	hpa	81	81	1.00E+31	1310	1.00E+31	43824
1mn	2115	m	b6c	m	eat	tba	tum	81	81	2260	170	1.00E+31	43825
1na	2594	m	icr	m	eat	liv	hpt	52	52	67.3	22.3	1.00E+31	47730
1ni	2265	r	f34	m	gav	liv	tum	50	83	1.00E+31	69.9	1.00E+31	47170
1np	1670m	r	leb	f	inh	liv	hpc	52	52	1.00E+31	16.4	1.00E+31	38244
1np	1670m	r	leb	m	inh	liv	hpc	52	52	1.00E+31	11.5	1.00E+31	38248
1np	1670n	r	leb	f	inh	liv	hpc	78	78	1.00E+31	36.9	1.00E+31	38245
1np	1670n	r	leb	m	inh	liv	hpc	78	78	1.00E+31	25.8	1.00E+31	38249
1np	1670o	r	leb	f	inh	liv	hpc	93	93	1.00E+31	147	1.00E+31	38246
1np	1670o	r	leb	m	inh	liv	hpc	93	93	1.00E+31	99.1	1.00E+31	38250
1np	1670r	r	leb	f	inh	liv	hpc	52	93	1.00E+31	23.4	1.00E+31	38247
1np	1670r	r	leb	m	inh	liv	hpc	52	93	1.00E+31	12.3	1.00E+31	38251
1np	1837	r	sda	m	gav	liv	hpa	26	77	0.872	0.0168	1.00E+31	40477
1te	1892	m	b6c	f	inh	liv	mix	104	104	1.00E+31	11400	1.00E+31	40674
1te	1892	m	b6c	f	inh	liv	hpc	104	104	1.00E+31	13200	1.00E+31	40675
1te	1892	m	b6c	f	inh	liv	hpa	104	104	1.00E+31	14200	1.00E+31	40676
1te	1892	m	b6c	m	inh	liv	hpc	104	104	66300	4670	1.00E+31	40677
1te	1892	m	b6c	m	inh	liv	hpa	104	104	1.00E+31	5830	1.00E+31	40678
1te	1892	m	b6c	m	inh	liv	mix	104	104	1.00E+31	3430	1.00E+31	40679
1te	1892	r	f34	f	inh	liv	hpc	104	104	1.00E+31	451	1.00E+31	40680
1te	1892	r	f34	f	inh	liv	nnd	104	104	1.00E+31	7940	1.00E+31	40681
1te	1892	r	f34	m	inh	liv	hpc	104	104	2070	627	1.00E+31	40682
1te	1892	r	f34	m	inh	liv	nnd	104	104	5120	1570	1.00E+31	40683
2ab	1500	m	b6c	f	eat	liv	tum	56	56	1.00E+31	90.9	1.00E+31	37229
2ab	1500	m	b6c	m	eat	liv	tum	56	56	1.00E+31	83.9	1.00E+31	37230
2ap	1837	r	sda	m	gav	ski	ker	26	77	0.00268	0.000971	1.00E+31	39983
2ap	1837	r	sda	m	gav	liv	hpc	26	77	0.00736	0.00181	1.00E+31	39984
2ap	1837	r	sda	m	gav	liv	hpa	26	77	1.00E+31	0.00277	1.00E+31	39985
2ca	2071	m	b6c	m	wat	liv	hpa	61	61	62.1	26.3	137	43372
2ca	2071	m	b6c	m	wat	liv	hpc	61	61	119	65.6	234	43373
2ca	2072	m	b6c	m	wat	liv	mix	104	104	49.3	24.9	139	42652
2ca	2072	m	b6c	m	wat	liv	hpc	104	104	68.9	34.3	223	42653
2ca	2072	m	b6c	m	wat	liv	hpa	104	104	124	56	817	42654
2ca	2073m	m	b6c	m	wat	liv	mix	60	60	89.2	50.8	177	43374
2ca	2073m	m	b6c	m	wat	liv	hpc	60	60	114	68.5	232	43375
2ca	2073m	m	b6c	m	wat	liv	hpa	60	60	128	74	237	43376
2ca	2073n	m	b6c	m	wat	liv	hpa	75	75	1770	75.1	1.00E+31	43377
2ca	2073n	m	b6c	m	wat	liv	hpc	75	75	1.00E+31	105	1.00E+31	43378
2ca	2073n	m	b6c	m	wat	liv	mix	75	75	1.00E+31	79.3	1.00E+31	43379
2ca	2191m	m	b6c	f	wat	liv	hpa	51	51	238	112	765	43368
2ca	2191m	m	b6c	f	wat	liv	hpc	51	51	2560	417	1.00E+31	43369
2ca	2191n	m	b6c	f	wat	liv	hpa	82	82	197	119	362	43370
2ca	2191n	m	b6c	f	wat	liv	hpc	82	82	1230	473	7470	43371
2ca	2261m	r	f34	m	wat	liv	mix	53	53	1.00E+28	1.00E+28	1.00E+28	46856
2ca	2261n	r	f34	m	wat	liv	mix	78	78	1.00E+28	75.1	1.00E+28	46857
2ca	2261o	r	f34	m	wat	liv	mix	103	103	278	122	1990	46858
2ca	2261o	r	f34	m	wat	liv	hpc	103	103	386	151	1.00E+28	46859
2ca	2261o	r	f34	m	wat	liv	hpa	103	103	795	241	1.00E+28	46860
2ca	2261r	r	f34	m	wat	liv	hpa	60	60	251	108	1.00E+28	46861
2ca	2261r	r	f34	m	wat	liv	mix	60	60	251	108	1.00E+28	46862
2ca	2261r	r	f34	m	wat	liv	hpc	60	60	1850	301	1.00E+28	46863
2ca	2261s	r	f34	m	wat	liv	mix	100	100	90.6	36.6	768	46864
2ca	2261s	r	f34	m	wat	liv	hpa	100	100	138	47.8	1.00E+28	46865
2ca	2261s	r	f34	m	wat	liv	hpc	100	100	212	64.1	1.00E+28	46866
2ca	2453m	m	b6c	m	wat	liv	mix	52	52	143	71.7	604	46847
2ca	2453m	m	b6c	m	wat	liv	hpc	52	52	242	104	1070	46848
2ca	2453m	m	b6c	m	wat	liv	hpa	52	52	247	107	1.00E+28	46849
2ca	2453n	m	b6c	m	wat	liv	mix	78	78	179	89	1270	46850
2ca	2453n	m	b6c	m	wat	liv	hpc	78	78	278	136	1660	46851
2ca	2453n	m	b6c	m	wat	liv	hpa	78	78	368	159	1.00E+28	46852
2ca	2453o	m	b6c	m	wat	liv	mix	100	100	176	103	413	46853
2ca	2453o	m	b6c	m	wat	liv	hpc	100	100	188	112	418	46854
2ca	2453o	m	b6c	m	wat	liv	hpa	100	100	313	184	744	46855
2dc	1001m	m	swi	f	inh	liv	mix	78	109	16900	2760	1.00E+31	30261
2dc	1001m	m	swi	f	inh	lun	ade	78	109	55400	1800	1.00E+31	30262
2dc	1001m	m	swi	f	inh	liv	ang	78	109	1.00E+31	67.7	1.00E+31	30263
2dc	1001m	m	swi	f	inh	liv	hpt	78	109	1.00E+31	67.7	1.00E+31	30264
2dc	1001m	m	swi	f	inh	tba	mix	78	109	1.00E+31	1520	1.00E+31	30265
2dc	1001m	m	swi	m	inh	liv	hpt	78	109	1.00E+31	47.1	1.00E+31	30266
2dc	1001m	m	swi	m	inh	liv	ang	78	109	1.00E+31	47.1	1.00E+31	30267
2dc	1001m	m	swi	m	inh	liv	mix	78	109	1.00E+31	47.1	1.00E+31	30268
2dc	1001m	m	swi	m	inh	lun	ade	78	109	1.00E+31	2690	1.00E+31	30269
2dc	1001m	m	swi	m	inh	tba	mix	78	109	1.00E+31	285	1.00E+31	30270
2dc	1001m	r	sda	f	inh	liv	mix	78	132	1.00E+31	19.7	1.00E+31	30271
2dc	1001m	r	sda	f	inh	mam	mix	78	132	1.00E+31	117	1.00E+31	30272
2dc	1001m	r	sda	f	inh	tba	mix	78	132	1.00E+31	111	1.00E+31	30273
2dc	1001m	r	sda	m	inh	liv	mix	78	144	1.00E+31	15.9	1.00E+31	30277
2dc	1001m	r	sda	m	inh	tba	mix	78	144	2400	45.6	1.00E+31	30278
2dc	1001n	r	sda	f	inh	mam	mix	78	132	38.1	14.6	1.00E+31	30274
2dc	1001n	r	sda	f	inh	liv	mix	78	132	1.00E+31	19.7	1.00E+31	30275
2dc	1001n	r	sda	f	inh	tba	mix	78	132	48.8	16.4	1.00E+31	30276
2dc	1001n	r	sda	m	inh	liv	mix	78	144	1.00E+31	15.9	1.00E+31	30279
2dc	1001n	r	sda	m	inh	tba	mix	78	144	1.00E+31	51.5	1.00E+31	30280
2dc	1962	r	cdr	f	inh	liv	hpc	103	104	594	96.7	1.00E+31	41181
2dc	1962	r	cdr	f	inh	liv	nnd	103	104	1.00E+31	110	1.00E+31	41182
2dc	1962	r	cdr	f	inh	tba	tum	103	104	1.00E+31	5.32	1.00E+31	41183
2dc	1962	r	cdr	m	inh	liv	nnd	103	104	206	50.6	1.00E+31	41184
2dc	1962	r	cdr	m	inh	liv	hpc	103	104	1.00E+31	76.8	1.00E+31	41185
2dc	1962	r	cdr	m	inh	tba	tum	103	104	17.9	4.15	1.00E+31	41186
2dc	2378	m	bdj	f	inh	lun	mix	104	104	510	219	1.00E+31	48182
2dc	2378	m	bdj	f	inh	lun	a/a	104	104	766	281	1.00E+31	48183
2dc	2378	m	bdj	f	inh	liv	hpa	104	104	849	330	1.00E+31	48184
2dc	2378	m	bdj	f	inh	mgl	adc	104	104	864	319	1.00E+31	48185
2dc	2378	m	bdj	f	inh	liv	mix	104	104	912	326	1.00E+31	48186
2dc	2378	m	bdj	f	inh	ute	esp	104	104	983	361	1.00E+31	48187
2dc	2378	m	bdj	f	inh	lun	a/c	104	104	1830	511	1.00E+31	48188
2dc	2378	m	bdj	f	inh	liv	hpc	104	104	1.00E+31	1220	1.00E+31	48189
2dc	2378	m	bdj	m	inh	liv	hes	104	104	576	183	1.00E+31	48190
2dc	2378	m	bdj	m	inh	lun	a/c	104	104	631	160	1.00E+31	48191
2dc	2378	m	bdj	m	inh	liv	hpa	104	104	1.00E+31	528	1.00E+31	48192
2dc	2378	m	bdj	m	inh	liv	hpc	104	104	1.00E+31	348	1.00E+31	48193
2dc	2378	r	f3d	f	inh	mgl	mix	104	104	64.5	35.8	176	48194
2dc	2378	r	f3d	f	inh	mgl	fba	104	104	136	66.8	593	48195
2dc	2378	r	f3d	f	inh	sub	fib	104	104	347	141	1590	48196
2dc	2378	r	f3d	f	inh	mgl	ade	104	104	191	78.5	1.00E+31	48197
2dc	2378	r	f3d	f	inh	mgl	adc	104	104	489	155	1.00E+31	48198
2dc	2378	r	f3d	f	inh	liv	tum	104	104	1.00E+31	23.7	1.00E+31	48199
2dc	2378	r	f3d	m	inh	mgl	mix	104	104	203	80.2	15100	48200
2dc	2378	r	f3d	m	inh	mgl	fba	104	104	243	99	1120	48201
2dc	2378	r	f3d	m	inh	sub	fib	104	104	108	42.3	1.00E+31	48202
2dc	2378	r	f3d	m	inh	thy	cca	104	104	199	65.7	1.00E+31	48203
2dc	2378	r	f3d	m	inh	per	mso	104	104	291	101	1.00E+31	48204
2dc	2378	r	f3d	m	inh	liv	hpa	104	104	3350	158	1.00E+31	48205
2eh	2284	m	b6c	f	gav	liv	hpc	80	80	1680	727	98200	46955
2eh	2284	m	b6c	m	gav	liv	mix	80	80	1710	590	1.00E+31	46956
2eh	2284	r	f34	f	gav	liv	hpc	104	104	1.00E+31	3050	1.00E+31	46957
2eh	2284	r	f34	m	gav	liv	mix	104	104	1.00E+31	2920	1.00E+31	46958
2mb	2109	r	f34	m	eat	liv	hct	71	71	1.00E+31	19.6	1.00E+31	42671
2md	2109	r	f34	m	eat	liv	hct	71	71	1.00E+31	16.1	1.00E+31	42659
2mn	2531	m	b6c	f	eat	lun	mix	81	81	4010	414	1.00E+31	47706
2mn	2531	m	b6c	f	eat	liv	hpa	81	81	6060	987	1.00E+31	47707
2mn	2531	m	b6c	f	eat	tba	mix	81	81	1.00E+31	290	1.00E+31	47708
2mn	2531	m	b6c	m	eat	lun	mix	81	81	205	88	1.00E+31	47709
2mn	2531	m	b6c	m	eat	lun	a/a	81	81	735	243	1.00E+31	47710
2mn	2531	m	b6c	m	eat	lun	a/c	81	81	2780	683	1.00E+31	47711
2mn	2531	m	b6c	m	eat	liv	hpc	81	81	1.00E+31	524	1.00E+31	47712
2mn	2531	m	b6c	m	eat	liv	hpa	81	81	1.00E+31	1050	1.00E+31	47713
2mn	2531	m	b6c	m	eat	tba	mix	81	81	1.00E+31	379	1.00E+31	47714
2mt	2611	r	f34	m	ipj	liv	tum	60	60	1.00E+31	20.4	1.00E+31	48255
2ni	2265	r	f34	m	gav	liv	hpc	50	83	2.86	1.47	5.5	47171
2np	1444	r	sda	f	inh	liv	tum	95	95	293	47.8	1.00E+31	34050
2np	1444	r	sda	f	inh	tba	ben	95	95	1.00E+31	24.1	1.00E+31	34051
2np	1444	r	sda	f	inh	tba	mal	95	95	1.00E+31	45.9	1.00E+31	34052
2np	1444	r	sda	m	inh	liv	agm	95	95	1.00E+31	62.2	1.00E+31	34059
2np	1444	r	sda	m	inh	tba	ben	95	95	1.00E+31	12.2	1.00E+31	34060
2np	1444	r	sda	m	inh	tba	mal	95	95	1.00E+31	21.1	1.00E+31	34061
2np	1444m	r	sda	f	inh	liv	tum	52	52	1.00E+31	4.1	1.00E+31	34053
2np	1444m	r	sda	f	inh	tba	ben	52	52	1.00E+31	2.38	1.00E+31	34054
2np	1444m	r	sda	f	inh	tba	mal	52	52	1.00E+31	4.1	1.00E+31	34055
2np	1444m	r	sda	m	inh	liv	tum	52	52	1.00E+31	2.87	1.00E+31	34062
2np	1444m	r	sda	m	inh	tba	ben	52	52	9.06	1.47	1.00E+31	34063
2np	1444m	r	sda	m	inh	tba	mal	52	52	1.00E+31	2.87	1.00E+31	34064
2np	1444n	r	sda	f	inh	liv	tum	52	95	1.00E+31	7.46	1.00E+31	34056
2np	1444n	r	sda	f	inh	tba	ben	52	95	1.00E+31	1.43	1.00E+31	34057
2np	1444n	r	sda	f	inh	tba	mal	52	95	1.00E+31	4.83	1.00E+31	34058
2np	1444n	r	sda	m	inh	liv	agm	52	95	1.00E+31	5.22	1.00E+31	34065
2np	1444n	r	sda	m	inh	tba	ben	52	95	7.78	1.02	1.00E+31	34066
2np	1444n	r	sda	m	inh	tba	mal	52	95	23.6	2.81	1.00E+31	34067
3db	1919m	m	bcn	f	wat	hag	ade	78	78	1.00E+31	243	1.00E+31	41226
3db	1919m	m	bcn	f	wat	hag	car	78	78	1.00E+31	551	1.00E+31	41227
3db	1919m	m	bcn	m	wat	hag	ade	78	78	3560	151	1.00E+31	41229
3db	1919n	m	bcn	f	wat	hag	ade	112	112	1.00E+31	352	1.00E+31	41228
3db	1919n	m	bcn	m	wat	hag	ade	112	112	1.00E+31	615	1.00E+31	41230
3db	2594	m	icr	m	eat	liv	hpt	65	65	73.8	21.4	1.00E+28	47671
3dt	1825	r	f3d	m	wat	orc	sqc	116	116	37.6	21.1	74.3	40145
3md	2109	r	f34	m	eat	liv	hct	71	71	1.00E+31	17.9	1.00E+31	42951
3mm	1966	m	swa	f	gav	lun	mix	53	127	1.99	1.19	3.85	41683
3mm	1966	m	swa	f	gav	lun	ade	53	127	2.39	1.48	4.33	41684
3mm	1966	m	swa	f	gav	liv	mix	53	127	7.9	4.39	16.3	41685
3mm	1966	m	swa	f	gav	lun	adc	53	127	8.7	4.26	54.6	41686
3mm	1966	m	swa	f	gav	liv	hpt	53	127	9.27	4.98	20.2	41687
3mm	1966	m	swa	f	gav	gal	mix	53	127	28.9	11	559	41688
3mm	1966	m	swa	f	gav	gal	ade	53	127	36.5	12.6	1.00E+31	41689
3mm	1966	m	swa	f	gav	liv	hpc	53	127	74.6	18.4	1.00E+31	41690
3mm	1966	m	swa	f	gav	gal	adc	53	127	151	24.6	1.00E+31	41691
3mm	1966	m	swa	m	gav	lun	mix	53	119	2.53	1.48	5.47	41692
3mm	1966	m	swa	m	gav	lun	ade	53	119	3.3	1.88	8.11	41693
3mm	1966	m	swa	m	gav	pre	mix	53	119	4.36	2.66	7.83	41694
3mm	1966	m	swa	m	gav	pre	sqc	53	119	5.59	3.28	10.6	41695
3mm	1966	m	swa	m	gav	liv	mix	53	119	5.97	3.46	11.6	41696
3mm	1966	m	swa	m	gav	liv	hpt	53	119	8	4.37	17	41697
3mm	1966	m	swa	m	gav	lun	adc	53	119	10.7	5.1	69.2	41698
3mm	1966	m	swa	m	gav	liv	hpc	53	119	34.2	11.8	1.00E+31	41699
3mm	1966	m	swa	m	gav	pre	sqp	53	119	34.2	11.8	1.00E+31	41700
3mm	1966	m	swa	m	gav	gal	ade	53	119	46.1	14	1.00E+31	41701
3nh	1360	m	swi	b	inh	lun	adc	62	62	0.346	0.131	1.00E+31	34018
3nh	1360	r	cfn	b	inh	lun	ulc	158	158	8.66	4.91	19.8	34022
3nh	1366m	m	sww	f	inh	lun	adc	62	62	0.363	0.0886	1.00E+31	34019
3nh	1366m	m	sww	f	inh	lun	mix	62	62	0.687	0.0971	1.00E+31	34020
3nh	1366n	m	sww	f	inh	lun	adc	62	62	0.768	0.125	1.00E+31	34021
3ni	2265	r	f34	m	gav	liv	mix	50	83	2.37	1.29	4.46	47179
3ni	2265	r	f34	m	gav	liv	hpc	50	83	3.05	1.73	5.67	47180
3pi	2563	r	f34	m	eat	tes	ict	89	89	4.34	1.4	349	48416
4aa	1991	m	b6c	f	wat	liv	hpa	100	104	6150	874	1.00E+31	41233
4aa	1991	m	b6c	f	wat	lun	a/c	100	104	6540	1060	1.00E+31	41234
4aa	1991	m	b6c	f	wat	liv	hpc	100	104	1.00E+31	437	1.00E+31	41235
4aa	1991	m	b6c	f	wat	lun	a/a	100	104	1.00E+31	932	1.00E+31	41236
4aa	1991	m	b6c	f	wat	tba	tum	100	104	1.00E+31	196	1.00E+31	41237
4aa	1991	m	b6c	m	wat	lun	a/a	100	104	1480	478	1.00E+31	41238
4aa	1991	m	b6c	m	wat	liv	hpa	100	104	683	213	1.00E+31	41239
4aa	1991	m	b6c	m	wat	liv	hpc	100	104	5390	406	1.00E+31	41240
4aa	1991	m	b6c	m	wat	lun	a/c	100	104	1.00E+31	902	1.00E+31	41241
4aa	1991	m	b6c	m	wat	tba	tum	100	104	156	74.5	1.00E+31	41242
4ab	1165	m	abi	f	gav	ubl	car	39	94	5.94	0.957	1.00E+31	31132
4ab	1165	m	abi	f	gav	liv	hpt	39	94	1.00E+31	1.99	1.00E+31	31133
4ab	1165	m	abi	m	gav	liv	hpt	39	94	3.84	0.761	1.00E+31	31134
4ab	1165	m	abi	m	gav	ubl	car	39	94	11.6	1.88	1.00E+31	31135
4ab	31	m	cif	f	gav	liv	mix	50	70	0.993	0.544	1.94	31136
4ab	31	m	cif	f	gav	liv	mhp	50	70	3.05	1.58	6.92	31137
4ab	31	m	cif	m	gav	liv	mix	50	70	3.91	1.67	16.2	31138
4ab	31	m	cif	m	gav	liv	mhp	50	70	7.5	2.58	1.00E+31	31139
4ab	31	m	cif	m	gav	ubl	car	50	70	32.5	5.28	1.00E+31	31140
4cb	2304	m	swi	f	inh	liv	nnd	57	76	12500	1560	1.00E+31	43380
4cb	2304	m	swi	f	inh	lun	ade	57	76	1.00E+31	1770	1.00E+31	43381
4cb	2304	m	swi	f	inh	tba	mal	57	76	1.00E+31	124	1.00E+31	43382
4cb	2304	m	swi	f	inh	tba	tum	57	76	1.00E+31	949	1.00E+31	43383
4cb	2304	r	aap	f	inh	liv	hpa	76	112	1.00E+31	240	1.00E+31	43384
4cb	2304	r	aap	f	inh	tba	tum	76	112	507	57.1	1.00E+31	43385
4cb	2304	r	aap	f	inh	tba	mal	76	112	893	203	1.00E+31	43386
4cb	2304	r	aap	m	inh	liv	tum	76	112	1.00E+31	167	1.00E+31	43387
4cb	2304	r	aap	m	inh	tba	tum	76	112	1.00E+31	141	1.00E+31	43388
4cb	2304	r	aap	m	inh	tba	mal	76	112	2370	216	1.00E+31	43389
4cb	2378	m	bdj	f	inh	liv	mix	104	104	250	167	402	48154
4cb	2378	m	bdj	f	inh	liv	hpc	104	104	351	238	552	48155
4cb	2378	m	bdj	f	inh	liv	hpa	104	104	947	505	2800	48156
4cb	2378	m	bdj	f	inh	liv	hpb	104	104	4030	1640	14600	48157
4cb	2378	m	bdj	f	inh	lun	mix	104	104	3620	1280	1.00E+31	48158
4cb	2378	m	bdj	m	inh	liv	mix	104	104	296	171	689	48159
4cb	2378	m	bdj	m	inh	liv	hpc	104	104	301	183	618	48160
4cb	2378	m	bdj	m	inh	liv	hpb	104	104	1950	896	9150	48161
4cb	2378	m	bdj	m	inh	liv	hcs	104	104	2980	1070	1.00E+31	48162
4cb	2378	m	bdj	m	inh	liv	hpa	104	104	5600	963	1.00E+31	48163
4cb	2378	r	f3d	f	inh	thy	cca	104	104	2650	325	1.00E+31	48164
4cb	2378	r	f3d	f	inh	liv	hpa	104	104	6970	698	1.00E+31	48165
4cb	2378	r	f3d	f	inh	liv	hpc	104	104	1.00E+31	1040	1.00E+31	48166
4cb	2378	r	f3d	m	inh	liv	hpa	104	104	1.00E+31	725	1.00E+31	48167
4da	1710	r	aap	m	gav	liv	hpc	52	52	3.64	0.59	1.00E+31	39370
4da	1756	r	f3d	m	eat	liv	hpc	104	104	3.28	2.04	5.42	39371
4da	1756	r	f3d	m	eat	liv	thc	104	104	4.94	3.06	8.18	39372
4da	1756	r	f3d	m	eat	liv	ghc	104	104	10.1	4.56	32.2	39373
4da	1756	r	f3d	m	eat	liv	clc	104	104	46.7	22.6	120	39374
4da	2004	p	rhe	b	eat	liv	hpc	258	1259	67.1	10.9	1.00E+28	43749
4da	2004	p	rhe	b	eat	---	hem	258	1259	49.5	3.37	1.00E+28	43750
4da	2004	p	rhe	b	eat	tba	mal	258	1259	436	12.7	1.00E+28	43751
4da	2004	p	rhe	b	eat	tba	ben	258	1259	1.00E+28	6.93	1.00E+28	43752
4da	2004	p	rhe	b	eat	tba	mix	258	1259	1.00E+28	6.59	1.00E+28	43753
4db	1368	m	bld	f	eat	lun	mix	60	132	360	77.8	1.00E+31	37153
4db	1368	m	bld	f	eat	liv	mix	60	132	1.00E+31	51.7	1.00E+31	37154
4db	1368	m	bld	m	eat	lun	mix	60	132	1.00E+31	90.6	1.00E+31	37155
4db	1368	m	bld	m	eat	liv	mix	60	132	1.00E+31	596	1.00E+31	37156
4dn	2221m	m	cd1	f	eat	kid	tlt	52	52	1.00E+31	4.61	1.00E+31	43410
4dn	2221m	m	cd1	f	eat	liv	hct	52	52	1.00E+31	4.61	1.00E+31	43411
4dn	2221m	m	cd1	m	eat	kid	tlt	52	52	423	103	1.00E+31	43414
4dn	2221m	m	cd1	m	eat	liv	hct	52	52	1.00E+31	4.25	1.00E+31	43415
4dn	2221n	m	cd1	f	eat	kid	tlt	99	104	11600	1880	1.00E+31	43412
4dn	2221n	m	cd1	f	eat	liv	hct	99	104	1.00E+31	49	1.00E+31	43413
4dn	2221n	m	cd1	m	eat	kid	tlt	95	104	29.4	16.5	56.9	43416
4dn	2221n	m	cd1	m	eat	liv	hct	95	104	1.00E+31	51.8	1.00E+31	43417
4dn	2222m	r	cdr	f	eat	liv	nnd	52	52	4.31	1.66	14.5	43418
4dn	2222m	r	cdr	f	eat	liv	hpc	52	52	52.8	8.57	1.00E+31	43419
4dn	2222m	r	cdr	m	eat	liv	nnd	52	52	4.28	1.6	19.4	43424
4dn	2222m	r	cdr	m	eat	liv	hpc	52	52	1.00E+31	0.211	1.00E+31	43425
4dn	2222n	r	cdr	f	eat	liv	hpc	104	104	52	25.9	128	43420
4dn	2222n	r	cdr	f	eat	mgl	mix	104	104	7.05	2.97	1.00E+31	43421
4dn	2222n	r	cdr	f	eat	liv	nnd	104	104	123	46.1	1.00E+31	43422
4dn	2222n	r	cdr	f	eat	ski	mix	104	104	213	58.5	1.00E+31	43423
4dn	2222n	r	cdr	m	eat	ski	mix	102	104	27.7	13.9	83	43426
4dn	2222n	r	cdr	m	eat	liv	hpc	102	104	84.7	33.6	747	43427
4dn	2222n	r	cdr	m	eat	mgl	mix	102	104	281	69.1	1.00E+31	43428
4dn	2222n	r	cdr	m	eat	liv	nnd	102	104	979	72.3	1.00E+31	43429
4mc	2202	r	f3d	f	eat	stg	ade	104	104	1.00E+31	1.00E+31	304	43770
4mc	2202	r	f3d	f	eat	for	sqp	104	104	253	130	487	43771
4mc	2202	r	f3d	f	eat	stg	adc	104	104	1090	579	2400	43772
4mc	2202	r	f3d	f	eat	for	sqc	104	104	1500	747	3710	43773
4mc	2202	r	f3d	f	eat	stg	sar	104	104	6500	1970	1.00E+31	43774
4mc	2202	r	f3d	f	eat	liv	hnd	104	104	1.00E+31	3730	1.00E+31	43775
4mc	2202	r	f3d	m	eat	stg	ade	104	104	1.00E+31	1.00E+31	243	43776
4mc	2202	r	f3d	m	eat	for	sqp	104	104	468	265	941	43777
4mc	2202	r	f3d	m	eat	stg	adc	104	104	656	364	1340	43778
4mc	2202	r	f3d	m	eat	for	sqc	104	104	719	394	1500	43779
4mc	2202	r	f3d	m	eat	stg	sar	104	104	3830	1320	1.00E+31	43780
4mc	2202	r	f3d	m	eat	liv	hnd	104	104	1.00E+31	2990	1.00E+31	43781
4mp	1950	r	f3d	m	eat	for	pam	51	52	1460	238	1.00E+31	41640
4mp	1950	r	f3d	m	eat	stg	tum	51	52	1.00E+31	455	1.00E+31	41641
4mp	1990	r	f3d	m	eat	for	tum	51	52	1.00E+31	29.6	1.00E+31	41642
4mp	1990	r	f3d	m	eat	stg	tum	51	52	1.00E+31	29.6	1.00E+31	41643
4mp	2202	r	f3d	f	eat	for	sqp	104	104	2580	1110	10300	43716
4mp	2202	r	f3d	f	eat	for	sqc	104	104	3070	1250	17600	43717
4mp	2202	r	f3d	f	eat	liv	hnd	104	104	1.00E+31	3730	1.00E+31	43718
4mp	2202	r	f3d	f	eat	stg	tum	104	104	1.00E+31	6180	1.00E+31	43719
4mp	2202	r	f3d	m	eat	for	sqc	104	104	377	217	707	43720
4mp	2202	r	f3d	m	eat	for	sqp	104	104	832	437	2070	43721
4mp	2202	r	f3d	m	eat	stg	ade	104	104	16200	2630	1.00E+31	43722
4mp	2202	r	f3d	m	eat	liv	hnd	104	104	1.00E+31	2990	1.00E+31	43723
